User ID	Screen Name	Tweet Count	Topic Count	Topics
1031691314536935424	BCWildfireWkly	253	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
34507278	souljahsingh	154	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
2557859383	MEEKSVS	145	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
1185019073354178560	AGNCanada	142	9	1, 2, 3, 4, 5, 7, 8, 9, 10
897599384413765634	SouzaEluam	141	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
1128681056285155328	HTown63840180	134	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
274369575	wavetop	134	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
708908492359225345	lambert_pp	124	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
1051965121210142721	UPROAR23	124	9	1, 3, 4, 5, 6, 7, 8, 9, 10
110504574	michaelcozens	123	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
932975444	tomcox60	120	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
14292054	neilellis	118	7	1, 2, 3, 4, 5, 6, 8
280082481	Ez4u2say_Janis	114	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
1382793386	mtnbvan	112	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
1223950760	KSP_Libs	111	9	1, 2, 3, 5, 6, 7, 8, 9, 10
58361723	katydogcrazy	108	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
621164749	DebGraham7	108	9	1, 2, 3, 4, 5, 6, 7, 8, 10
824450408	JoanneCangal	101	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
735878842519289856	LawsEris	96	9	1, 2, 3, 4, 5, 6, 7, 8, 10
394245906	1loriking	96	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
2828301327	SalVadacchino1	95	9	1, 2, 3, 4, 5, 6, 7, 8, 10
828073846011949056	Jaina_Solo_85	94	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
851751855487148032	Jinxy_Minxy	93	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
956620773057232898	EinarsonNan	92	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
1016486686958739457	BeHappyandCivil	92	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
848973710916689920	charbone1	92	9	1, 2, 3, 4, 5, 6, 7, 8, 10
4885405884	SusanIverach	90	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
16272844	johangreg	90	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
14261329	Scooterissima	90	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
15677734	mig30m6	90	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
318240030	spookybun	88	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
44416770	rumijulie	87	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
706036914	lbastura	86	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
2263235551	inky_mark	85	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
154498853	GArchibaldCTV	84	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
495066576	GadflyQuebec	83	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
49608394	matange2	83	9	1, 2, 3, 4, 5, 6, 7, 8, 10
22307579	snw106	83	8	1, 2, 3, 5, 6, 7, 8, 10
241640955	jmhamiltonblog	82	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
914406498	Teejay63	82	9	1, 2, 3, 4, 5, 7, 8, 9, 10
18360735	suepeac	82	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
2266295418	UncleRee1	81	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
1039196186165501952	RBrassingtonMD	81	8	1, 2, 3, 5, 7, 8, 9, 10
999392118115356673	rose_bellamy	80	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
270921976	mog7546	79	9	1, 3, 4, 5, 6, 7, 8, 9, 10
704798725747531776	allan_crawshaw	79	9	1, 2, 3, 4, 5, 6, 7, 8, 10
956362191501901824	Doodettedoodle	78	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
2223448596	kathymahar	77	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
967833923727306757	ClaudeLelay	77	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
104078913	ChocolateGuitar	77	9	1, 2, 3, 5, 6, 7, 8, 9, 10
778018011722551297	lott_hayley	77	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
3749682733	Suzee5335	76	9	1, 2, 3, 4, 5, 6, 7, 8, 10
3060398056	KatCeccotti	76	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
818660875259277313	DawsonMdhoust	75	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
1075435874	MM47821446	74	9	1, 2, 4, 5, 6, 7, 8, 9, 10
1199259601	takhar_	74	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
1167608936821772289	Al82754998	73	9	1, 3, 4, 5, 6, 7, 8, 9, 10
895714832426520578	KenSoroka	73	8	1, 2, 3, 5, 6, 7, 8, 10
143225212	DrSpockets	73	9	1, 2, 3, 4, 5, 6, 7, 8, 10
724219435	lbpyyz	73	9	1, 2, 3, 4, 5, 6, 7, 8, 10
22920024	dezsmom	73	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
61243781	livelifezenful	72	9	1, 2, 3, 4, 6, 7, 8, 9, 10
272626019	UniquelyGillian	72	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
961979311895932928	Melanie36427738	72	8	1, 2, 4, 5, 6, 7, 8, 10
37552089	suestroud	71	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
43998427	Frazzling	71	9	1, 2, 3, 5, 6, 7, 8, 9, 10
4395821867	eflorian10	70	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
2844898897	CndMusicVideos	70	9	1, 2, 3, 4, 5, 7, 8, 9, 10
1038856593205383169	Annekatz12	70	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
413514250	ghostcatbce	70	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
291336460	PaulStewartII	69	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
831695714056953856	IAmJoeTrudeau	69	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
1281392407	chispasos9	68	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
1062357647066890241	caborradaileho1	68	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
68493002	painchaud	68	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
205371115	heathrodgirs	67	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
1309456622	tudahl55	67	9	1, 2, 3, 4, 5, 6, 7, 8, 10
349295868	hazydav	67	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
785546413274914816	rohaniroop	67	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
525857359	GeoffyPJohnston	67	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
138418838	Pairsonnalites	66	9	1, 2, 3, 4, 5, 6, 7, 8, 10
510774743	FirstWish42	66	8	1, 2, 3, 5, 6, 7, 8, 10
2433516463	RachaelAHancock	65	9	1, 2, 3, 4, 5, 6, 7, 8, 10
2699710783	daveunger3	65	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
23903376	thomasmarinojr	64	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
2653909938	bonillal1	63	9	1, 2, 3, 4, 5, 6, 7, 8, 10
1196991448006086656	HollyL85225600	63	9	1, 2, 3, 4, 5, 6, 7, 8, 10
508961057	ssnaqi	63	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
505116245	Justmemarie2	62	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
4717113855	radisson52	62	9	1, 3, 4, 5, 6, 7, 8, 9, 10
138077463	John68Richmond	62	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
46919079	Terrilltf	62	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
3191478638	stanspak	62	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
919548186590621696	gail_sloane	62	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
254695129	grandma_hockey	61	9	1, 2, 3, 4, 5, 7, 8, 9, 10
164664227	anneottley	61	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
748350360373305344	SherriKuczeryk	60	9	1, 2, 3, 4, 5, 6, 7, 8, 10
245750555	mutalabala	60	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
957384842718560257	Grammy_111	60	9	1, 2, 4, 5, 6, 7, 8, 9, 10
1548449911	mountkidd	60	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
17071284	CalWSportsFan	60	9	1, 2, 3, 4, 5, 6, 7, 8, 10
3484951036	meadllar	60	9	1, 2, 4, 5, 6, 7, 8, 9, 10
1200754801316941826	Stephen43854803	60	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
191092262	pairsonnalitesN	59	9	1, 2, 3, 4, 5, 7, 8, 9, 10
3133488306	TassajaraRd	59	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
26089729	tweetzydeetzy	59	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
796243740293664768	delarunwoman	59	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
2884972871	IDefensor	58	6	1, 2, 4, 5, 7, 8
1140318085	xscoutie	58	9	1, 2, 3, 4, 6, 7, 8, 9, 10
1013158003485257731	WSS_Memorial	57	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
1110728904	plasercalgary	57	10	1, 2, 3, 4, 5, 6, 7, 8, 9, 10
