Document ID,Weight,Is Retweet?,Document Text
1269988124454727681,0.03557,Retweet,"Apr: French virologist, Dr Luc Montagnier, 2008 Nobel Prize Laureate for his discovery of HIV, similar to other scientists, stated HIV elements in #SARSCoV2 genome “highly suspect” &amp; “could not have arisen naturally” but was created in 🇨🇳’s Wuhan Lab https://t.co/hLWJwBVm0c"
1269988381586415616,0.03557,Retweet,"Apr: French virologist, Dr Luc Montagnier, 2008 Nobel Prize Laureate for his discovery of HIV, similar to other scientists, stated HIV elements in #SARSCoV2 genome “highly suspect” &amp; “could not have arisen naturally” but was created in 🇨🇳’s Wuhan Lab https://t.co/hLWJwBVm0c"
1269990653879922688,0.03557,Retweet,"Apr: French virologist, Dr Luc Montagnier, 2008 Nobel Prize Laureate for his discovery of HIV, similar to other scientists, stated HIV elements in #SARSCoV2 genome “highly suspect” &amp; “could not have arisen naturally” but was created in 🇨🇳’s Wuhan Lab https://t.co/hLWJwBVm0c"
1269991544460886024,0.03557,Retweet,"Apr: French virologist, Dr Luc Montagnier, 2008 Nobel Prize Laureate for his discovery of HIV, similar to other scientists, stated HIV elements in #SARSCoV2 genome “highly suspect” &amp; “could not have arisen naturally” but was created in 🇨🇳’s Wuhan Lab https://t.co/hLWJwBVm0c"
1269996144953876481,0.03557,Retweet,"Apr: French virologist, Dr Luc Montagnier, 2008 Nobel Prize Laureate for his discovery of HIV, similar to other scientists, stated HIV elements in #SARSCoV2 genome “highly suspect” &amp; “could not have arisen naturally” but was created in 🇨🇳’s Wuhan Lab https://t.co/hLWJwBVm0c"
1270004427601203200,0.03557,Retweet,"Apr: French virologist, Dr Luc Montagnier, 2008 Nobel Prize Laureate for his discovery of HIV, similar to other scientists, stated HIV elements in #SARSCoV2 genome “highly suspect” &amp; “could not have arisen naturally” but was created in 🇨🇳’s Wuhan Lab https://t.co/hLWJwBVm0c"
1270004793210138624,0.03557,Retweet,"Apr: French virologist, Dr Luc Montagnier, 2008 Nobel Prize Laureate for his discovery of HIV, similar to other scientists, stated HIV elements in #SARSCoV2 genome “highly suspect” &amp; “could not have arisen naturally” but was created in 🇨🇳’s Wuhan Lab https://t.co/hLWJwBVm0c"
1270005821846380544,0.03557,Retweet,"Apr: French virologist, Dr Luc Montagnier, 2008 Nobel Prize Laureate for his discovery of HIV, similar to other scientists, stated HIV elements in #SARSCoV2 genome “highly suspect” &amp; “could not have arisen naturally” but was created in 🇨🇳’s Wuhan Lab https://t.co/hLWJwBVm0c"
1270008760711462914,0.03557,Retweet,"Apr: French virologist, Dr Luc Montagnier, 2008 Nobel Prize Laureate for his discovery of HIV, similar to other scientists, stated HIV elements in #SARSCoV2 genome “highly suspect” &amp; “could not have arisen naturally” but was created in 🇨🇳’s Wuhan Lab https://t.co/hLWJwBVm0c"
1270009177297960965,0.03557,Retweet,"Apr: French virologist, Dr Luc Montagnier, 2008 Nobel Prize Laureate for his discovery of HIV, similar to other scientists, stated HIV elements in #SARSCoV2 genome “highly suspect” &amp; “could not have arisen naturally” but was created in 🇨🇳’s Wuhan Lab https://t.co/hLWJwBVm0c"
1270012363022925824,0.03557,Retweet,"Apr: French virologist, Dr Luc Montagnier, 2008 Nobel Prize Laureate for his discovery of HIV, similar to other scientists, stated HIV elements in #SARSCoV2 genome “highly suspect” &amp; “could not have arisen naturally” but was created in 🇨🇳’s Wuhan Lab https://t.co/hLWJwBVm0c"
1270020639164784645,0.03557,Retweet,"Apr: French virologist, Dr Luc Montagnier, 2008 Nobel Prize Laureate for his discovery of HIV, similar to other scientists, stated HIV elements in #SARSCoV2 genome “highly suspect” &amp; “could not have arisen naturally” but was created in 🇨🇳’s Wuhan Lab https://t.co/hLWJwBVm0c"
1270021335427633152,0.03557,Retweet,"Apr: French virologist, Dr Luc Montagnier, 2008 Nobel Prize Laureate for his discovery of HIV, similar to other scientists, stated HIV elements in #SARSCoV2 genome “highly suspect” &amp; “could not have arisen naturally” but was created in 🇨🇳’s Wuhan Lab https://t.co/hLWJwBVm0c"
1270021624755113991,0.03557,Retweet,"Apr: French virologist, Dr Luc Montagnier, 2008 Nobel Prize Laureate for his discovery of HIV, similar to other scientists, stated HIV elements in #SARSCoV2 genome “highly suspect” &amp; “could not have arisen naturally” but was created in 🇨🇳’s Wuhan Lab https://t.co/hLWJwBVm0c"
1270025186763571201,0.03557,Retweet,"Apr: French virologist, Dr Luc Montagnier, 2008 Nobel Prize Laureate for his discovery of HIV, similar to other scientists, stated HIV elements in #SARSCoV2 genome “highly suspect” &amp; “could not have arisen naturally” but was created in 🇨🇳’s Wuhan Lab https://t.co/hLWJwBVm0c"
