Document ID,Weight,Is Retweet?,Document Text
1245830459847847936,0.03428,Retweet,"As I listen to the PM &amp; various Minsters dance around on whether they have the projections of severity of Covid 19 on population - I’d like to remind folks that the Access to Information Act will expose all emails. And what ATIP doesn’t reveal, a judicial inquiry will."
1245835283515367424,0.03428,Retweet,"As I listen to the PM &amp; various Minsters dance around on whether they have the projections of severity of Covid 19 on population - I’d like to remind folks that the Access to Information Act will expose all emails. And what ATIP doesn’t reveal, a judicial inquiry will."
1245858260088811520,0.03428,Retweet,"As I listen to the PM &amp; various Minsters dance around on whether they have the projections of severity of Covid 19 on population - I’d like to remind folks that the Access to Information Act will expose all emails. And what ATIP doesn’t reveal, a judicial inquiry will."
1245859375710736384,0.03428,Retweet,"As I listen to the PM &amp; various Minsters dance around on whether they have the projections of severity of Covid 19 on population - I’d like to remind folks that the Access to Information Act will expose all emails. And what ATIP doesn’t reveal, a judicial inquiry will."
1245886898440028160,0.03428,Retweet,"As I listen to the PM &amp; various Minsters dance around on whether they have the projections of severity of Covid 19 on population - I’d like to remind folks that the Access to Information Act will expose all emails. And what ATIP doesn’t reveal, a judicial inquiry will."
1245887548968202240,0.03428,Retweet,"As I listen to the PM &amp; various Minsters dance around on whether they have the projections of severity of Covid 19 on population - I’d like to remind folks that the Access to Information Act will expose all emails. And what ATIP doesn’t reveal, a judicial inquiry will."
1245898944619610114,0.03428,Retweet,"As I listen to the PM &amp; various Minsters dance around on whether they have the projections of severity of Covid 19 on population - I’d like to remind folks that the Access to Information Act will expose all emails. And what ATIP doesn’t reveal, a judicial inquiry will."
1245905265830043650,0.03428,Retweet,"As I listen to the PM &amp; various Minsters dance around on whether they have the projections of severity of Covid 19 on population - I’d like to remind folks that the Access to Information Act will expose all emails. And what ATIP doesn’t reveal, a judicial inquiry will."
1245933367456976896,0.03428,Retweet,"As I listen to the PM &amp; various Minsters dance around on whether they have the projections of severity of Covid 19 on population - I’d like to remind folks that the Access to Information Act will expose all emails. And what ATIP doesn’t reveal, a judicial inquiry will."
1245934059991126023,0.03428,Retweet,"As I listen to the PM &amp; various Minsters dance around on whether they have the projections of severity of Covid 19 on population - I’d like to remind folks that the Access to Information Act will expose all emails. And what ATIP doesn’t reveal, a judicial inquiry will."
1245950421715144706,0.03428,Retweet,"As I listen to the PM &amp; various Minsters dance around on whether they have the projections of severity of Covid 19 on population - I’d like to remind folks that the Access to Information Act will expose all emails. And what ATIP doesn’t reveal, a judicial inquiry will."
1246008609512869888,0.03428,Retweet,"As I listen to the PM &amp; various Minsters dance around on whether they have the projections of severity of Covid 19 on population - I’d like to remind folks that the Access to Information Act will expose all emails. And what ATIP doesn’t reveal, a judicial inquiry will."
1246079710745915394,0.03428,Retweet,"As I listen to the PM &amp; various Minsters dance around on whether they have the projections of severity of Covid 19 on population - I’d like to remind folks that the Access to Information Act will expose all emails. And what ATIP doesn’t reveal, a judicial inquiry will."
1246079820003491842,0.03428,Retweet,"As I listen to the PM &amp; various Minsters dance around on whether they have the projections of severity of Covid 19 on population - I’d like to remind folks that the Access to Information Act will expose all emails. And what ATIP doesn’t reveal, a judicial inquiry will."
1246079870108446720,0.03428,Retweet,"As I listen to the PM &amp; various Minsters dance around on whether they have the projections of severity of Covid 19 on population - I’d like to remind folks that the Access to Information Act will expose all emails. And what ATIP doesn’t reveal, a judicial inquiry will."
