Document ID,Weight,Is Retweet?,Document Text
1333508715283054592,0.02684,Retweet,"A friend’s husband, quarantined at home with Covid, has died of a heart attack. He was an essential worker. His wife tried to revive him, and now she cannot embrace her grieving young children until her quarantine ends. I am so sad for this family, &amp; so angry with Covid deniers."
1333509027649757193,0.02684,Retweet,"A friend’s husband, quarantined at home with Covid, has died of a heart attack. He was an essential worker. His wife tried to revive him, and now she cannot embrace her grieving young children until her quarantine ends. I am so sad for this family, &amp; so angry with Covid deniers."
1333509678165274626,0.02684,Retweet,"A friend’s husband, quarantined at home with Covid, has died of a heart attack. He was an essential worker. His wife tried to revive him, and now she cannot embrace her grieving young children until her quarantine ends. I am so sad for this family, &amp; so angry with Covid deniers."
1333510141291991045,0.02684,Retweet,"A friend’s husband, quarantined at home with Covid, has died of a heart attack. He was an essential worker. His wife tried to revive him, and now she cannot embrace her grieving young children until her quarantine ends. I am so sad for this family, &amp; so angry with Covid deniers."
1333510302231498753,0.02684,Retweet,"A friend’s husband, quarantined at home with Covid, has died of a heart attack. He was an essential worker. His wife tried to revive him, and now she cannot embrace her grieving young children until her quarantine ends. I am so sad for this family, &amp; so angry with Covid deniers."
1333512353082695681,0.02684,Retweet,"A friend’s husband, quarantined at home with Covid, has died of a heart attack. He was an essential worker. His wife tried to revive him, and now she cannot embrace her grieving young children until her quarantine ends. I am so sad for this family, &amp; so angry with Covid deniers."
1333512700513701888,0.02684,Retweet,"A friend’s husband, quarantined at home with Covid, has died of a heart attack. He was an essential worker. His wife tried to revive him, and now she cannot embrace her grieving young children until her quarantine ends. I am so sad for this family, &amp; so angry with Covid deniers."
1333513905277026306,0.02684,Retweet,"A friend’s husband, quarantined at home with Covid, has died of a heart attack. He was an essential worker. His wife tried to revive him, and now she cannot embrace her grieving young children until her quarantine ends. I am so sad for this family, &amp; so angry with Covid deniers."
1333515158132580353,0.02684,Retweet,"A friend’s husband, quarantined at home with Covid, has died of a heart attack. He was an essential worker. His wife tried to revive him, and now she cannot embrace her grieving young children until her quarantine ends. I am so sad for this family, &amp; so angry with Covid deniers."
1333515459468128260,0.02684,Retweet,"A friend’s husband, quarantined at home with Covid, has died of a heart attack. He was an essential worker. His wife tried to revive him, and now she cannot embrace her grieving young children until her quarantine ends. I am so sad for this family, &amp; so angry with Covid deniers."
1333517826636726274,0.02684,Retweet,"A friend’s husband, quarantined at home with Covid, has died of a heart attack. He was an essential worker. His wife tried to revive him, and now she cannot embrace her grieving young children until her quarantine ends. I am so sad for this family, &amp; so angry with Covid deniers."
1333517871150997506,0.02684,Retweet,"A friend’s husband, quarantined at home with Covid, has died of a heart attack. He was an essential worker. His wife tried to revive him, and now she cannot embrace her grieving young children until her quarantine ends. I am so sad for this family, &amp; so angry with Covid deniers."
1333520534663876608,0.02684,Retweet,"A friend’s husband, quarantined at home with Covid, has died of a heart attack. He was an essential worker. His wife tried to revive him, and now she cannot embrace her grieving young children until her quarantine ends. I am so sad for this family, &amp; so angry with Covid deniers."
1333521319535595520,0.02684,Retweet,"A friend’s husband, quarantined at home with Covid, has died of a heart attack. He was an essential worker. His wife tried to revive him, and now she cannot embrace her grieving young children until her quarantine ends. I am so sad for this family, &amp; so angry with Covid deniers."
1333523217319940096,0.02684,Retweet,"A friend’s husband, quarantined at home with Covid, has died of a heart attack. He was an essential worker. His wife tried to revive him, and now she cannot embrace her grieving young children until her quarantine ends. I am so sad for this family, &amp; so angry with Covid deniers."
