Tweet ID,Weight,Total Times Tweeted,Tweet Text
1254888466703421440,0.0328,13,"1/8 #COVID19 key concerns in 🇨🇦: outbreaks in vulnerable settings and underserved populations continue to drive the #epidemiology of COVID-19, reminding us of the critical importance of addressing inequities. #ProtecttheVulnerable"
1251330439035248640,0.03086,3,"Watch Lady Gaga, Paul McCartney, Elton John, Taylor Swift, Jennifer Lopez, Lizzo, Billie Eilish and more join forces for ""One World: Together At Home,"" a special to support the World Health Organization and fight to end COVID-19

Watch at 8pmET on the networks of @NBCNews https://t.co/rMJ7cgN3fx"
1251140511907360768,0.03021,25,Why did the W.H.O. Ignore an email from Taiwanese health officials in late December alerting them to the possibility that CoronaVirus could be transmitted between humans? Why did the W.H.O. make several claims about the CoronaVirus that ere either inaccurate or misleading....
1253545459580198912,0.02926,15,"""What reasonable party doesn’t discipline or at least repudiate a member of the caucus who smears the country’s leading health official during a pandemic with a dog-whistle racial taunt?"" #ScheerIncompetence #NeverCPC #cdnpoli https://t.co/ij3okNusjb"
1251578757950947332,0.02909,1,"Watch Lady Gaga, Paul McCartney, Elton John, Taylor Swift, Jennifer Lopez, Lizzo, Billie Eilish and more join forces for ""One World: Together At Home,"" a special to support the World Health Organization and fight to end COVID-19.

Watch at 8 p.m. ET on the networks of @NBCNews. https://t.co/ISSkp4fEDd"
1250486707817869312,0.02838,4,"NEW: The U.S. Chamber of Commerce says in a statement that ""cutting the WHO’s funding during the COVID-19 pandemic is not in U.S. interests given the organization’s critical role assisting other countries — particularly in the developing world — in their response."""
1253438780687646723,0.02832,10,"1/9 #COVID19 key concerns in 🇨🇦: We still face considerable challenges, including the need to extinguish ongoing outbreaks + we need to continue ramp up of testing to find/manage persistent chains of transmission in communities. #TestandTrace #CrushtheCurve"
1250543029489938434,0.02817,1,"Fmr. President Jimmy Carter: “I am distressed by the decision to withhold critically needed US funding for the WHO, especially during an international pandemic. WHO is the only international organization capable of leading the effort to control this virus.”"
1250521444968267776,0.02813,3,"NEW: Former President Carter on WHO funding: 

“I am distressed by the decision to withhold critically needed US funding for the WHO, especially during an international pandemic. WHO is the only international organization capable of leading the effort to control this virus.”"
1250231065136021505,0.02803,5,"""Dr. Tam completed a medical degree from U of Nottingham, paediatric residency at UofA &amp; fellowship in paediatric infectious diseases at UBC. She’s published over 55 peer-reviewed journal publications on public health. Kenney quit U, 2 years into an undergrad philosophy degree."" https://t.co/qlgs62Abv0"
1250538486861627394,0.02777,2,"""I am distressed by the decision to withhold critically needed US funding for the World Health Organization, especially during an international pandemic,"" Former President Jimmy Carter said https://t.co/yIgrUDiEXt"
1250780762510630912,0.02777,1,"""I am distressed by the decision to withhold critically needed US funding for the World Health Organization, especially during an international pandemic,"" Former President Jimmy Carter said https://t.co/DoMlLR3VgS"
1251698325553680386,0.02761,4,Former First Ladies @MichelleObama and @LauraWBush appeared on One World: #TogetherAtHome to stand in solidarity with @WHO and the incredible health care workers defending our communities against COVID-19. Do your part to fight this crisis at https://t.co/26xVXSb0qy. https://t.co/yTxjQfGE1Y
1250294253151850496,0.02701,47,Halting funding for the World Health Organization during a world health crisis is as dangerous as it sounds. Their work is slowing the spread of COVID-19 and if that work is stopped no other organization can replace them. The world needs @WHO now more than ever.
1254036233791180801,0.02685,2,"Even as the world combats #COVID19, we are reminded of other threats to global health. On #WorldMalariaDay, we reinforce our commitment to working with our partners to fight this disease. Together, we can reduce suffering around the world. https://t.co/J99Oyumrrz"
