Document ID,Weight,Is Retweet?,Document Text
1306658735067148296,0.02767,Original,"The lower limit of 10 people indoors or 25 outdoors applies to all unmonitored social gatherings including parties, dinners, gatherings, BBQs or wedding receptions held in private residences, backyards, parks &amp; other recreational area to ↓ #COVID19 spread https://t.co/kAwsGaxI8d https://t.co/XqrACpOX03"
1306683393699123200,0.02767,Retweet,"The lower limit of 10 people indoors or 25 outdoors applies to all unmonitored social gatherings including parties, dinners, gatherings, BBQs or wedding receptions held in private residences, backyards, parks &amp; other recreational area to ↓ #COVID19 spread https://t.co/kAwsGaxI8d https://t.co/XqrACpOX03"
1306684729157136385,0.02767,Retweet,"The lower limit of 10 people indoors or 25 outdoors applies to all unmonitored social gatherings including parties, dinners, gatherings, BBQs or wedding receptions held in private residences, backyards, parks &amp; other recreational area to ↓ #COVID19 spread https://t.co/kAwsGaxI8d https://t.co/XqrACpOX03"
1306696191552479232,0.02767,Retweet,"The lower limit of 10 people indoors or 25 outdoors applies to all unmonitored social gatherings including parties, dinners, gatherings, BBQs or wedding receptions held in private residences, backyards, parks &amp; other recreational area to ↓ #COVID19 spread https://t.co/kAwsGaxI8d https://t.co/XqrACpOX03"
1306696346037084168,0.02767,Retweet,"The lower limit of 10 people indoors or 25 outdoors applies to all unmonitored social gatherings including parties, dinners, gatherings, BBQs or wedding receptions held in private residences, backyards, parks &amp; other recreational area to ↓ #COVID19 spread https://t.co/kAwsGaxI8d https://t.co/XqrACpOX03"
1306733282436972545,0.02767,Retweet,"The lower limit of 10 people indoors or 25 outdoors applies to all unmonitored social gatherings including parties, dinners, gatherings, BBQs or wedding receptions held in private residences, backyards, parks &amp; other recreational area to ↓ #COVID19 spread https://t.co/kAwsGaxI8d https://t.co/XqrACpOX03"
1306942807156953089,0.02767,Retweet,"The lower limit of 10 people indoors or 25 outdoors applies to all unmonitored social gatherings including parties, dinners, gatherings, BBQs or wedding receptions held in private residences, backyards, parks &amp; other recreational area to ↓ #COVID19 spread https://t.co/kAwsGaxI8d https://t.co/XqrACpOX03"
1306982057231474690,0.02767,Retweet,"The lower limit of 10 people indoors or 25 outdoors applies to all unmonitored social gatherings including parties, dinners, gatherings, BBQs or wedding receptions held in private residences, backyards, parks &amp; other recreational area to ↓ #COVID19 spread https://t.co/kAwsGaxI8d https://t.co/XqrACpOX03"
1306997359801491459,0.02767,Retweet,"The lower limit of 10 people indoors or 25 outdoors applies to all unmonitored social gatherings including parties, dinners, gatherings, BBQs or wedding receptions held in private residences, backyards, parks &amp; other recreational area to ↓ #COVID19 spread https://t.co/kAwsGaxI8d https://t.co/XqrACpOX03"
1306999763523571713,0.02767,Retweet,"The lower limit of 10 people indoors or 25 outdoors applies to all unmonitored social gatherings including parties, dinners, gatherings, BBQs or wedding receptions held in private residences, backyards, parks &amp; other recreational area to ↓ #COVID19 spread https://t.co/kAwsGaxI8d https://t.co/XqrACpOX03"
1307337244919898112,0.02767,Original,"The lower limit of 10 people indoors or 25 outdoors applies to all unmonitored social gatherings including parties, dinners, gatherings, BBQs or wedding receptions held in private residences, backyards, parks &amp; other recreational area to ↓ #COVID19 spread https://t.co/ILQ9VYcrNO https://t.co/LdGYZUSB5s"
1307337650618105856,0.02767,Retweet,"The lower limit of 10 people indoors or 25 outdoors applies to all unmonitored social gatherings including parties, dinners, gatherings, BBQs or wedding receptions held in private residences, backyards, parks &amp; other recreational area to ↓ #COVID19 spread https://t.co/ILQ9VYcrNO https://t.co/LdGYZUSB5s"
1307340817141559304,0.02767,Retweet,"The lower limit of 10 people indoors or 25 outdoors applies to all unmonitored social gatherings including parties, dinners, gatherings, BBQs or wedding receptions held in private residences, backyards, parks &amp; other recreational area to ↓ #COVID19 spread https://t.co/ILQ9VYcrNO https://t.co/LdGYZUSB5s"
1307340929414594561,0.02767,Retweet,"The lower limit of 10 people indoors or 25 outdoors applies to all unmonitored social gatherings including parties, dinners, gatherings, BBQs or wedding receptions held in private residences, backyards, parks &amp; other recreational area to ↓ #COVID19 spread https://t.co/ILQ9VYcrNO https://t.co/LdGYZUSB5s"
1307341001128923136,0.02767,Retweet,"The lower limit of 10 people indoors or 25 outdoors applies to all unmonitored social gatherings including parties, dinners, gatherings, BBQs or wedding receptions held in private residences, backyards, parks &amp; other recreational area to ↓ #COVID19 spread https://t.co/ILQ9VYcrNO https://t.co/LdGYZUSB5s"
