Tweet ID,Weight,Total Times Tweeted,Tweet Text
1260729597018202113,0.0269,1,".@UNEP is working to protect the environment, reduce pandemic risk. Help nations manage #COVID19 waste, deliver transformational change for nature and people, work to ensure economic recovery packages create resilience in future crises, modernize global environmental governance. https://t.co/ENTA5ArsrU"
1265364663706906624,0.02643,6,"AHS has hired a bunch of temporary EMS workers to help deal with the pandemic. But they’re on 89-day contracts; one day short of the threshold to qualify for benefits, including paid sick leave. Jason, if you really care about paramedics, keep your platitudes and fix this! #ableg https://t.co/iyW9dI0E2e"
1262922866133209095,0.0259,5,"NBA Hall of Famer Magic Johnson has announced that EquiTrust Life Insurance Co., of which he owns a majority, is providing $100 million in capital to fund federal loans for minority and women business owners who've been hit hard by the coronavirus pandemic https://t.co/pQ6Adn0Lrr"
1262934676894814209,0.0259,1,"NBA Hall of Famer Magic Johnson has announced that EquiTrust Life Insurance Co., of which he owns a majority, is providing $100 million in capital to fund federal loans for minority and women business owners who've been hit hard by the coronavirus pandemic https://t.co/rk7ZzSVaIb"
1263046837348569091,0.0259,1,"NBA Hall of Famer Magic Johnson has announced that EquiTrust Life Insurance Co., of which he owns a majority, is providing $100 million in capital to fund federal loans for minority and women business owners who've been hit hard by the coronavirus pandemic https://t.co/FydYCJOihm"
1262500571199741952,0.02589,1,"@PrabSarkaria @Sflecce Urge teachers, school boards &amp; parents to watch @AODAAlliance @OntAutism archived May4 virtual town hall replete with practical tips on how to teach students with disabilities  during #COVID19 crisis https://t.co/d1AloIgm1d #accessibility #AODA #DisabilityUrgent"
1264075791282974725,0.02588,3,"NBA legend Magic Johnson has announced that EquiTrust Life Insurance Co., of which the Hall of Famer owns a majority, is providing $100 million in capital to fund federal loans for minority and women business owners who have been hit hard by the pandemic https://t.co/BLYykA4vGV"
1264442967131140096,0.02588,2,"NBA legend Magic Johnson has announced that EquiTrust Life Insurance Co., of which the Hall of Famer owns a majority, is providing $100 million in capital to fund federal loans for minority and women business owners who have been hit hard by the pandemic https://t.co/K8Fy3CT78v"
1264833132534120448,0.02588,1,"NBA legend Magic Johnson has announced that EquiTrust Life Insurance Co., of which the Hall of Famer owns a majority, is providing $100 million in capital to fund federal loans for minority and women business owners who have been hit hard by the pandemic https://t.co/TQgR6rJWWk"
1261141222640562176,0.02575,1,"B.C. explores universal basic income for post-pandemic world
""Advocates say UBI provides a guaranteed financial stability that would allow governments to reduce costs for social assistance, poverty, policing, health care, child welfare and other services""

https://t.co/SBFfygfUSK"
1261686788029968386,0.02567,1,@dmurrayyeg @albertaNDP Very important clarification. The #UCP continue to use the pandemic as an excuse to make ideological changes. Non-profits should not have been required to provide front-line Covid response using donor dollars. Payment should not come from funds designated for nfp sector. #abpoli
1260606544191750145,0.02567,1,"Bailouts for debt collectors, lobbyists, landlords, and big oil, but no paycheck guarantee, monthly cash payments, merger moratorium, or plan to make sure everyone has healthcare during a pandemic. 

How can a starting offer ""messaging bill"" fall so far below the mark?"
1260745690759614465,0.02564,4,"#BasicIncome is ultimately a public health approach that supports people's health and well-being by providing real financial security to all. #UBI can help British Columbians lead happier, healthier lives, and it allows us to be better prepared for the next crisis. #bcpoli https://t.co/OUameqiLlK"
1262425030421393408,0.02563,2,Thanks Tim. Can you highlight the steps @YourAlberta has taken to provide financial support to @CityofEdmonton to deal with #COVID19? #yegcc is facing significant challenges &amp; I just want to know how the province &amp; feds are supporting our city. #yeg #ableg #cdnpoli @doniveson https://t.co/yzAoYxWYj9
1260562466712535041,0.02556,1,"An inquiry into long term care must be independent &amp; public. The Ontario Conservatives played a role in reducing inspections, workers’ benefits &amp; wages, public health funding &amp; testing. Full accountability means accepting responsibility &amp; providing necessary funding. #onpoli https://t.co/qMe8HfEy8b"
