Tweet ID,Weight,Total Times Tweeted,Tweet Text
1377235969846427650,0.07956,40,"""Lockdowns are far more harmful to public health than Covid (at least 5–10 times)"", Dr. Ari Joffe, Peds ICU &amp; ID of AB.

My 1st citation in ""Lockdown is Deadlier than Covid"" is now peer reviewed. It's fair &amp; supported. Pls read &amp; RT. #No3rdLockdown #onpoli
https://t.co/jfv5oxydTm"
1377112676053045255,0.07555,1,DED — Ondanks corona gaat het goed met Nederlanders: Wel nam de tevredenheid over psychische gezondheid en het sociale leven af. Het blijkt uit cijfers die het CBS maandag publiceerde. View article... https://t.co/nNcGfy7g0V
1377215237372309509,0.07517,1,DEGMT —   Ondanks corona gaat het goed met Nederlanders: Wel nam de tevredenheid over psychische gezondheid en het sociale leven af. Het blijkt uit cijfers die het CBS maandag publiceerde. View article... https://t.co/uE6KU9qecL
1377357877644455937,0.06842,5,"Budget 2020 is #ProtectingManitobans with a $50 million investment in health care that will accelerate hip and knee replacements, cataract surgeries, and other procedures that were delayed due to #COVID19.
 
#ProtectMB
 
Read more: https://t.co/rgLcliqudI https://t.co/gtZQq8Syer"
1377107800749264899,0.06677,3,"After hearing that the “proud white Christian man” who allegedly assaulted two people after the last antimask rally in Calgary was charged today, I was curious what Misty Wind-an organizer-had to say about it.  1/20 https://t.co/4PmFSo9XWS"
1377114564135776267,0.06651,1,[ Stigmabase DE ] Rehabilitation nach einer COVID-19-Erkrankung: Eine aktuelle Studie konnte einen bidirektionalen Zusammenhang zwischen der einer SARS-CoV-2-Infektion und psychischen Störungen belegen. View article... https://t.co/y3qpzWBHLl
1377199769089548292,0.06618,1,DEGMT —   Rehabilitation nach einer COVID-19-Erkrankung: Eine aktuelle Studie konnte einen bidirektionalen Zusammenhang zwischen der einer SARS-CoV-2-Infektion und psychischen Störungen belegen. View article... https://t.co/4FIAC6FfXE
1377215275079204868,0.06483,23,"I've said it before and I'll say it again. A global pandemic is not the time for an election. Mr. Trudeau needs to focus on the things that matter, like a roadmap to reopen Canada and overcome COVID-19.

https://t.co/Jvqu1ATTPa"
1377053360013017089,0.06206,14,"BREAKING REPORT: 74 year old Virginia Man's Skin BURNS, SWELLS THEN PEELS OFF in Severe Reaction to Johnson &amp; Johnson Covid Vaccine...

IF YOU PLAN TO BE VACCINATED, DO YOUR HOMEWORK.. https://t.co/giZDBUPOBs"
1377304821410189312,0.0596,1,"Religious TV channel fined £125k for breaches of broadcasting covid conspiracy theories by ofcom.

Loveworld, a Evangelical Christian channel, has it's 2nd fine in just a year.

Said programme to not be repeated and their statement to be shown three times in a day."
1377394114837110786,0.05879,3,"25-year-old Aaliyah was walking her dog near her Guelph apartment when a man approached her, yelled anti-Asian slurs, and told her all Asians are the reason for coronavirus. 

This happened Sunday afternoon in broad daylight. | @OMNIFilipino, @OMNITelevision https://t.co/98T0sXnqO8"
1377350148725080064,0.05742,2,"A reaction to Johnson &amp; Johnson’s #Vaccine for #COVID19 caused a severe rash that eventually led to a man’s skin peeling off, doctors and the man said. https://t.co/J9A69IW5wY"
1377317666675949568,0.05646,1,"Man's Skin Burns, Swells, Then Peels Off in Severe Reaction to Johnson &amp;#038; Johnson Covid Vaccine https://t.co/cfOQOasGku via @gatewaypundit"
1377371782005465091,0.05597,2,"@Franktmcveety @simonchase123 These vaccines are not safe for ANYONE.  They are hellish, murderous poisons, the manufacturers having been ruled totally immune from prosecution or responsibility for the horrors they cause:

""Reaction To COVID-19 Vaccine Caused Man's Skin To Peel Off""
https://t.co/ymJ5nE2n2f"
1377191301657948167,0.05429,1,Virginia man's 'skin peeled off' after J&amp;J Covid vaccine     https://t.co/a7jauD7ZvF via @MailOnline Don't worry the Sage Quacks will tell us all it's safe 🙄with puppet Boris nodding his head in agreement!
