Tweet ID,Weight,Total Times Tweeted,Tweet Text
1224143553057755136,0.05009,6,".@DefenseCanada &amp; @ForcesCanada sont toujours prêts à venir en aide aux Canadiens dans le besoin. Je suis fier de notre personnel médical hautement qualifié, qui assure la santé &amp; sécurité de ceux en transit. Nous sommes préparés à aider, peu importe où se trouve le besoin. https://t.co/K5xT3njNgR"
1222949445408641024,0.04564,3,"Bravo @ArrudaHoracio pour son intervention. Évitons de stigmatiser les Québécois d'origine chinoise. Je les côtoie à tous les jours, pas de coronavirus! Saluons les efforts du gouvernement chinois. Par leur quarantaine ils protègent aussi le monde, dont nous. #polqc #Assnat #PLQ"
1224425300894846978,0.04473,1,"Sans vouloir être alarmiste, nous comptons désormais 4 cas du coronavirus au Canada. Il faut prendre la situation très au sérieux. Je continue donc de poser des questions au gouvernement sur les démarches qu'il prend pour protéger les Québécois et les Canadiens. #polcan #polqc https://t.co/oWQAoLzJFI"
1222335445608140801,0.04229,1,"Ce matin, la @ACSP_Canada et moi avons informé les Canadiens sur la situation au pays sur le #coronavirus. Malgré ce premier cas, le risque d'une éclosion au Canada reste faible et notre système de santé est bien préparé. https://t.co/FsQqMeygpb"
1224114124839440385,0.042,5,"Ici et à l’étranger, nous travaillons à faire le nécessaire pour assurer la sécurité des Canadiens. À notre réunion du Groupe d’intervention en cas d’incident, nous avons parlé du coronavirus et de nos plans pour rapatrier les Canadiens des zones touchées en Chine."
1222657699428687872,0.04085,1,"@kick1972 j'ai été soigné d'un corona virus il y a quelques semaines mais aucun rapport avec celui de la chine.. Et mon doc, m'a mis en garde contre l'influenza qui semble t'il est très agressif cette année..."
1222552141186961409,0.04053,1,"#Chine - À Guanghan, dans le Sichuan, le gendre d'une famille est revenu de #Wuhan depuis quelques jours, sans se déclarer aux autorités. Aujourd'hui, ils sont tombés malades et leurs voisins très en colère sont allés les menacer devant leur maison #coronavirus #Psychose https://t.co/86dtLNinoq"
1220098425217150976,0.04051,36,"Jason Kenney led a campaign to deny gay men the right to visit their loved ones in hospitals at the height of the 1980s AIDS epidemic in San Francisco.

He was successful. People died alone because of Kenney’s actions.

That tells you everything this guy knows about “compassion.” https://t.co/wObyGMb4yj"
1223356192401117185,0.03984,2,Un 3e cas du nouveau #coronavirus a été identifié en Ontario. La personne est au repos et est isolée. Le risque d'une éclosion au pays reste faible et nous continuons à travailler avec les provinces et territories.
1224036167307362304,0.03898,1,Un passager raconte la panique sur un vol entre la Russie et l'Irlande après que des responsables en combinaison de sécurité ont emmené un Chinois à l'aéroport de Dublin et averti les voyageurs qu'ils pourraient avoir été exposés au #Coronarivus 👻👻 https://t.co/rfn3n24FOK
1222910691784347648,0.03882,1,"Ottawa veut rapatrier les Canadiens qui se trouvent dans la région de Wuhan, l'épicentre du coronavirus en Chine. Comment se passe une telle opération?
 
Entrevue avec François Audet : directeur de l'Observatoire canadien sur les crises et l'action humanitaires. https://t.co/ldIRdEJXSh"
1223414734516637696,0.03872,3,"La sécurité des Canadiens est notre priorité absolue. Cet après-midi, on a convoqué le Groupe d’intervention en cas d’incident à une réunion sur le coronavirus. Je veux que les Canadiens sachent que le risque est faible. https://t.co/oDDmTNB6Sw"
1224128284067233792,0.03865,1,"Une vingtaine de passagers rapatriés dimanche présentant des symptômes du coronavirus sont restés sur le tarmac sous la surveillance de médecins militaires en attente d'un test ? 
Cela veut dire que les tests ne sont pas systématiques ? 
https://t.co/ddJQOrHN98 via @lavoixdunord"
1224471393372426241,0.03861,1,"Le nombre de décès confirmés dus au coronavirus en Chine est passé à 425, après que les autorités de la province du Hubei ont annoncé aujourd'hui 64 nouveaux morts. Au total, 19.950 personnes sont infectées sur l'ensemble du territoire chinois #AFP https://t.co/qRnMYFlOlP"
1224037092600287232,0.0385,1,"« Selon les données actuelles, la transmission du #nCoV2019 est surtout liée aux cas symptomatiques. L’OMS est au fait de la possibilité qu’une personne transmette le virus avant l’apparition de symptômes. Rapport de situation de l’OMS, 1er février 2020 https://t.co/aSD8JiJxI1 » https://t.co/ZrUBghtCqe"
