Document ID,Weight,Is Retweet?,Document Text
1292476054372855809,0.03196,Retweet,"Those who flock to beaches, bars, and political rallies, putting their fellow citizens at risk, are not exercising freedom; they are displaying, as one commentator has noted, the weakness of a people who lack both the stoicism to endure the pandemic and the fortitude to defeat it"
1292477518180577280,0.03196,Retweet,"Those who flock to beaches, bars, and political rallies, putting their fellow citizens at risk, are not exercising freedom; they are displaying, as one commentator has noted, the weakness of a people who lack both the stoicism to endure the pandemic and the fortitude to defeat it"
1292482915381710848,0.03196,Retweet,"Those who flock to beaches, bars, and political rallies, putting their fellow citizens at risk, are not exercising freedom; they are displaying, as one commentator has noted, the weakness of a people who lack both the stoicism to endure the pandemic and the fortitude to defeat it"
1292491351444127745,0.03196,Retweet,"Those who flock to beaches, bars, and political rallies, putting their fellow citizens at risk, are not exercising freedom; they are displaying, as one commentator has noted, the weakness of a people who lack both the stoicism to endure the pandemic and the fortitude to defeat it"
1292496282859311105,0.03196,Retweet,"Those who flock to beaches, bars, and political rallies, putting their fellow citizens at risk, are not exercising freedom; they are displaying, as one commentator has noted, the weakness of a people who lack both the stoicism to endure the pandemic and the fortitude to defeat it"
1292496978505371648,0.03196,Retweet,"Those who flock to beaches, bars, and political rallies, putting their fellow citizens at risk, are not exercising freedom; they are displaying, as one commentator has noted, the weakness of a people who lack both the stoicism to endure the pandemic and the fortitude to defeat it"
1292497877286232065,0.03196,Retweet,"Those who flock to beaches, bars, and political rallies, putting their fellow citizens at risk, are not exercising freedom; they are displaying, as one commentator has noted, the weakness of a people who lack both the stoicism to endure the pandemic and the fortitude to defeat it"
1292498137546993664,0.03196,Retweet,"Those who flock to beaches, bars, and political rallies, putting their fellow citizens at risk, are not exercising freedom; they are displaying, as one commentator has noted, the weakness of a people who lack both the stoicism to endure the pandemic and the fortitude to defeat it"
1292499529757941760,0.03196,Retweet,"Those who flock to beaches, bars, and political rallies, putting their fellow citizens at risk, are not exercising freedom; they are displaying, as one commentator has noted, the weakness of a people who lack both the stoicism to endure the pandemic and the fortitude to defeat it"
1292500414814924802,0.03196,Retweet,"Those who flock to beaches, bars, and political rallies, putting their fellow citizens at risk, are not exercising freedom; they are displaying, as one commentator has noted, the weakness of a people who lack both the stoicism to endure the pandemic and the fortitude to defeat it"
1292502956563206148,0.03196,Retweet,"Those who flock to beaches, bars, and political rallies, putting their fellow citizens at risk, are not exercising freedom; they are displaying, as one commentator has noted, the weakness of a people who lack both the stoicism to endure the pandemic and the fortitude to defeat it"
1292502973990309889,0.03196,Retweet,"Those who flock to beaches, bars, and political rallies, putting their fellow citizens at risk, are not exercising freedom; they are displaying, as one commentator has noted, the weakness of a people who lack both the stoicism to endure the pandemic and the fortitude to defeat it"
1292504643436548097,0.03196,Retweet,"Those who flock to beaches, bars, and political rallies, putting their fellow citizens at risk, are not exercising freedom; they are displaying, as one commentator has noted, the weakness of a people who lack both the stoicism to endure the pandemic and the fortitude to defeat it"
1292504930855649282,0.03196,Retweet,"Those who flock to beaches, bars, and political rallies, putting their fellow citizens at risk, are not exercising freedom; they are displaying, as one commentator has noted, the weakness of a people who lack both the stoicism to endure the pandemic and the fortitude to defeat it"
1292505496742633472,0.03196,Retweet,"Those who flock to beaches, bars, and political rallies, putting their fellow citizens at risk, are not exercising freedom; they are displaying, as one commentator has noted, the weakness of a people who lack both the stoicism to endure the pandemic and the fortitude to defeat it"
