Document ID,Weight,Is Retweet?,Document Text
1330167087986249736,0.0251,Original,"@DrFullertonMPP @1310NEWS 2 new captioned videos reveal danger of disability discrimination if #COVID19 surge forces critical care rationing, &amp; @fordnation Ford wrongful secrecy on plans If triage Is needed https://t.co/EFAYTobL2R #accessibility #AODAfail #CRPD #onpoli"
1330168237733142528,0.0251,Retweet,"@DrFullertonMPP @1310NEWS 2 new captioned videos reveal danger of disability discrimination if #COVID19 surge forces critical care rationing, &amp; @fordnation Ford wrongful secrecy on plans If triage Is needed https://t.co/EFAYTobL2R #accessibility #AODAfail #CRPD #onpoli"
1330675825461633027,0.02507,Original,"@OntHumanRights @ODSPAction 2 new captioned videos reveal danger of disability discrimination if #COVID19 surge forces critical care rationing, &amp; @fordnation Ford wrongful secrecy on plans If triage Is needed https://t.co/EFAYTobL2R #accessibility #AODAfail #CRPD #onpoli"
1330675954881073154,0.02507,Retweet,"@OntHumanRights @ODSPAction 2 new captioned videos reveal danger of disability discrimination if #COVID19 surge forces critical care rationing, &amp; @fordnation Ford wrongful secrecy on plans If triage Is needed https://t.co/EFAYTobL2R #accessibility #AODAfail #CRPD #onpoli"
1330167919188316161,0.02507,Original,"@ctvottawa @AnnieClaireBO 2 new captioned videos reveal danger of disability discrimination if #COVID19 surge forces critical care rationing, &amp; @fordnation Ford wrongful secrecy on plans If triage Is needed https://t.co/EFAYTobL2R #accessibility #AODAfail #CRPD #onpoli"
1330168136390340608,0.02507,Retweet,"@ctvottawa @AnnieClaireBO 2 new captioned videos reveal danger of disability discrimination if #COVID19 surge forces critical care rationing, &amp; @fordnation Ford wrongful secrecy on plans If triage Is needed https://t.co/EFAYTobL2R #accessibility #AODAfail #CRPD #onpoli"
1329855245715984385,0.02454,Original,"@picardonhealth 2 new captioned videos reveal danger of disability discrimination if #COVID19 surge forces critical care rationing, &amp; @fordnation Ford wrongful secrecy on plans If triage Is needed https://t.co/EFAYTobL2R #accessibility #AODAfail #CRPD #onpoli"
1330167433194315776,0.02454,Original,"@picardonhealth 2 new captioned videos reveal danger of disability discrimination if #COVID19 surge forces critical care rationing, &amp; @fordnation Ford wrongful secrecy on plans If triage Is needed https://t.co/EFAYTobL2R #accessibility #AODAfail #CRPD #onpoli"
1330168225410273285,0.02454,Retweet,"@picardonhealth 2 new captioned videos reveal danger of disability discrimination if #COVID19 surge forces critical care rationing, &amp; @fordnation Ford wrongful secrecy on plans If triage Is needed https://t.co/EFAYTobL2R #accessibility #AODAfail #CRPD #onpoli"
1329892047386382336,0.02454,Original,"@StevenDelDuca 2 new captioned videos reveal danger of disability discrimination if #COVID19 surge forces critical care rationing, &amp; @fordnation Ford wrongful secrecy on plans If triage Is needed https://t.co/EFAYTnU9Eh #accessibility #AODAfail #CRPD #onpoli"
1329892357660094472,0.02454,Original,"@l_stone 2 new captioned videos reveal danger of disability discrimination if #COVID19 surge forces critical care rationing, &amp; @fordnation Ford wrongful secrecy on plans If triage Is needed https://t.co/EFAYTobL2R #accessibility #AODAfail #CRPD #onpoli"
1329892682412421120,0.02454,Original,"@CBCQueensPark 2 new captioned videos reveal danger of disability discrimination if #COVID19 surge forces critical care rationing, &amp; @fordnation Ford wrongful secrecy on plans If triage Is needed https://t.co/EFAYTnU9Eh #accessibility #AODAfail #CRPD #onpoli"
1329855187377397760,0.02453,Original,"@globalnewsto 2 new captioned videos reveal danger of disability discrimination if #COVID19 surge forces critical care rationing, &amp; @fordnation Ford wrongful secrecy on plans If triage Is needed https://t.co/EFAYTobL2R #accessibility #AODAfail #CRPD #onpoli"
1330168016244498433,0.02453,Original,"@globalnewsto 2 new captioned videos reveal danger of disability discrimination if #COVID19 surge forces critical care rationing, &amp; @fordnation Ford wrongful secrecy on plans If triage Is needed https://t.co/EFAYTobL2R #accessibility #AODAfail #CRPD #onpoli"
1330532576663138306,0.02453,Original,"@globalnewsto 2 new captioned videos reveal danger of disability discrimination if #COVID19 surge forces critical care rationing, &amp; @fordnation Ford wrongful secrecy on plans If triage Is needed https://t.co/EFAYTobL2R #accessibility #AODAfail #CRPD #onpoli"
